url,page_intent,section_heading,asset_type,asset_path,alt_text,caption,artist,verified_real_work,intent_alignment_score,provenance_status,action,notes
/appointments/,tattoo,Verified studio work,image,/home_work_of_art_tattoo_piercing/client-portfolio/steampunk-clock-gears-rose-forearm-healed-las-vegas.webp,,,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/appointments/,tattoo,Verified studio work,image,/home_work_of_art_tattoo_piercing/client-portfolio/steampunk-clock-gears-rose-forearm-healed-las-vegas.png,"Healed steampunk clock and rose forearm — Appointments, Joshua Cole, Work of Art Las Vegas, Work of Art Tattoo & Piercing, Las Vegas",,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/appointments/,tattoo,,video,https://www.googletagmanager.com/ns.html?id=GTM-TZTQSQBB,,,,NO,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/appointments/,tattoo,Explore related studio guides,video,https://www.instagram.com/reel/C8vPwacP1du/,▶ Joshua Cole — painting in the studio Joshua at the easel — fine art and tattoo craft under one roof at Work of Art Las Vegas. Watch on Instagram,▶ Joshua Cole — painting in the studio Joshua at the easel — fine art and tattoo craft under one roof at Work of Art Las Vegas. Watch on Instagram,Joshua Cole,YES,3,LIKELY,REVIEW,Remote Instagram card; verify reel subject visually before using as proof.
/artists/,tattoo,In-Studio Residents,image,/artists/joshua-cole/joshua-cole-portrait-las-vegas.webp,,,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/artists/,tattoo,In-Studio Residents,image,/artists/joshua-cole/joshua-cole-portrait-las-vegas.png,"Joshua Cole — black and grey realism tattoo artist, Work of Art Tattoo Las Vegas",,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/artists/,tattoo,In-Studio Residents,image,/artists/katelyn-cole/katelyn-cole-professional-piercer-ear-curation-no-duplicates-las-vegas.webp,,,Katelyn Cole,YES,3,VERIFIED,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/artists/,tattoo,In-Studio Residents,image,/artists/katelyn-cole/katelyn-cole-professional-piercer-ear-curation-no-duplicates-las-vegas.jpg,"Katelyn Cole — professional piercer, Work of Art Tattoo Las Vegas",,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual supports tattoo page.
/artists/,tattoo,In-Studio Residents,image,/artists/teralyn/teralyn-fine-line-tattoo-artist-las-vegas.webp,,,Teralyn,YES,4,VERIFIED,KEEP,Tattoo visual supports tattoo page.
/artists/,tattoo,In-Studio Residents,image,/artists/teralyn/teralyn-fine-line-tattoo-artist-las-vegas.jpg,"Teralyn — tattoo artist and piercer, Work of Art Tattoo Las Vegas",,Teralyn,YES,4,VERIFIED,KEEP,Tattoo visual supports tattoo page.
/artists/,tattoo,,video,https://www.googletagmanager.com/ns.html?id=GTM-TZTQSQBB,,,,NO,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/artists/joshua-cole/,realism tattoo,Joshua Cole — Realism Tattoo Artist Las Vegas,image,/artists/joshua-cole/joshua-cole-portrait-las-vegas.webp,,,Joshua Cole,YES,5,LIKELY,KEEP,Realism visual matches page intent.
/artists/joshua-cole/,realism tattoo,Joshua Cole — Realism Tattoo Artist Las Vegas,image,/artists/joshua-cole/joshua-cole-portrait-las-vegas.png,"Joshua cole portrait — Joshua Cole tattoo artist Las Vegas, Work of Art Tattoo & Piercing, Las Vegas",,Joshua Cole,YES,5,LIKELY,KEEP,Realism visual matches page intent.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-c6fcc65d93.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-de012c23c6.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-61bc84bd92.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-5f2fa20717.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-2d823e1b55.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-0397f6014e.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-0dc02c7d6e.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-92378cefb5.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-02300d8759.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-b91384cd56.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-90b52eb7c0.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-552bef5522.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-515aa9c54a.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-fe37529b7c.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-b9f79f925d.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-368252bf21.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-37355c598c.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-9eacd7129b.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-aca04102e2.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-2b75e1331a.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-b7919f2700.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-fbc822e305.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-6f59448ae0.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-fe189dd2d6.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-6490d39d93.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-31f7221ef2.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-d63190ac46.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-42f298df36.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-de59e9d42e.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-71486a5a14.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-7583471087.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Masterpiece Image Wall,image,/artists_joshua_cole_assets/joshua-gallery-fca07f48a6.webp,,,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Piercing & Jewelry Curation,image,/artists_joshua_cole_assets/joshua-gallery-070cb7dfa8.webp,,"Single-use needles, sterile setup, every session",Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Piercing & Jewelry Curation,image,/artists_joshua_cole_assets/joshua-gallery-2895301b9b.webp,,Anatomy-first placement and jewelry,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Piercing & Jewelry Curation,image,/artists_joshua_cole_assets/joshua-gallery-bc19ea8f07.webp,,Piercing consults and jewelry planning,Joshua Cole,YES,1,LIKELY,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-cole-tattooing-client-forearm-7ac4181a.webp,,,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-cole-tattooing-client-forearm-7ac4181a.png,"Joshua Cole tattooing a client's forearm with focused detail in the studio. — Joshua Cole, Work…, Work of Art Tattoo & Piercing, Las Vegas",,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-cole-head-tattoo-session-f76aeef5.webp,,,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-cole-head-tattoo-session-f76aeef5.png,"Joshua Cole carefully tattooing a client's temple during a head tattoo session. — Joshua Cole…, Work of Art Tattoo & Piercing, Las Vegas",,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-cole-fine-line-ankle-work-55a4538d.webp,,,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-cole-fine-line-ankle-work-55a4538d.png,"Joshua Cole applying a fine-line ankle tattoo with a rotary machine. — Joshua Cole, Work of Art…, Work of Art Tattoo & Piercing, Las Vegas",,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-cole-geometric-forearm-stencil-83be4284.webp,,,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-cole-geometric-forearm-stencil-83be4284.png,"Joshua Cole inking a geometric star stencil on a client's forearm. — Joshua Cole, Work of Art…, Work of Art Tattoo & Piercing, Las Vegas",,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/tattoo-session-in-progress-70837687.webp,,,,YES,4,UNKNOWN,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/tattoo-session-in-progress-70837687.png,"Joshua Cole Tattooing at Work of Art Las Vegas Studio, Work of Art Tattoo & Piercing, Las Vegas",,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-tattooing-lyric-piece-67f63f8a.webp,,,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/joshua-tattooing-lyric-piece-67f63f8a.png,"Joshua Cole tattooing illustrative demon and text piece — Work of Art Las Vegas studio, Work of Art Tattoo & Piercing, Las Vegas",,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/studio-session-in-progress-f39790c4.webp,,,,YES,4,UNKNOWN,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Joshua Cole · Tattooing in the studio,image,/studio_gallery/studio-session-in-progress-f39790c4.png,"Joshua Cole at work on custom illustrative tattoo — Work of Art Las Vegas, Work of Art Tattoo & Piercing, Las Vegas",,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual is relevant to realism page.
/artists/joshua-cole/,realism tattoo,Healed timelines & client stories,image,/home_work_of_art_tattoo_piercing/client-portfolio/black-grey-lion-thigh-realism-las-vegas.webp,,,Joshua Cole,YES,5,LIKELY,KEEP,Realism visual matches page intent.
/artists/joshua-cole/,realism tattoo,Healed timelines & client stories,image,/home_work_of_art_tattoo_piercing/client-portfolio/black-grey-lion-thigh-realism-las-vegas.png,"Black & grey lion thigh — Work of Art Las Vegas, Work of Art Tattoo & Piercing, Las Vegas",,Joshua Cole,YES,5,LIKELY,KEEP,Realism visual matches page intent.
/artists/joshua-cole/,realism tattoo,Black & grey lion thigh,image,/home_work_of_art_tattoo_piercing/client-portfolio/skull-hourglass-forearm-realism-fresh-las-vegas.webp,,,Joshua Cole,YES,5,LIKELY,KEEP,Realism visual matches page intent.
/artists/joshua-cole/,realism tattoo,Black & grey lion thigh,image,/home_work_of_art_tattoo_piercing/client-portfolio/skull-hourglass-forearm-realism-fresh-las-vegas.png,"Skull & hourglass forearm — Work of Art Las Vegas, Work of Art Tattoo & Piercing, Las Vegas",,Joshua Cole,YES,5,LIKELY,KEEP,Realism visual matches page intent.
/artists/joshua-cole/,realism tattoo,Skull & hourglass forearm,image,/cover-up-tattoos-las-vegas/cover-up-tattoo-phoenix-hand-las-vegas-after.webp,,,Joshua Cole,YES,5,LIKELY,KEEP,Realism visual matches page intent.
/artists/joshua-cole/,realism tattoo,,video,https://www.googletagmanager.com/ns.html?id=GTM-TZTQSQBB,,,,NO,1,UNKNOWN,REPLACE,Non-tattoo creative on realism page.
/artists/joshua-cole/,realism tattoo,Advancing the Craft — Seminars & Mastery,video,https://www.instagram.com/reel/Cpp18lXgU3P/,See seminar reel on Instagram,See seminar reel on Instagram,,NO,3,UNKNOWN,REVIEW,Remote Instagram card; verify reel subject visually before using as proof.
/artists/joshua-cole/,realism tattoo,Advancing the Craft — Seminars & Mastery,video,https://www.instagram.com/reel/Cpp18lXgU3P/,▶ Joshua Cole — seminars & advanced training Continuing education and advanced training from Joshua Cole. Watch on Instagram,▶ Joshua Cole — seminars & advanced training Continuing education and advanced training from Joshua Cole. Watch on Instagram,Joshua Cole,YES,3,LIKELY,REVIEW,Remote Instagram card; verify reel subject visually before using as proof.
